1018.28054299	1016.77375566	1016.33936652	1015.56561086	1016.8280543	1016.14932127	1015.75113122	1016.18099548	1015.09049774	1015.58823529	1015.89140271	1018.56561086	1023.62443439	1026.3800905	1027.16289593	1026.20361991	1020.70135747	1015.74208145	1014.60633484	1015.50678733	1016.74208145	1016.18099548	1016.19457014	1015.46606335	1012.93665158	1012.50226244	1012.38461538	1011.6561086	1011.95022624	1011.89140271	1012.12217195	1012.35294118	1013.6199095	1013.37104072	1012.68325792	1012.46153846	1012.52941176	1012.2760181	1011.90497738	1011.95927602	1010.23076923	1010.25791855	1010.41628959	1010.35746606	1010.47058824	1011.04977376	1010.53393665	1010.11764706	1010.52036199	1009.84162896	1009.7239819	1009.50226244	1008.85972851	1008.4841629	1008.2760181	1007.71493213	1008.05882353	1008.44343891	1008.00904977	1007.90497738	1007.81900452	1007.88687783	1008.05429864	1008.19909502	1008.37556561	1008.16289593	1008.24434389	1007.93665158	1007.4841629	1007.33484163	1007.33936652	1007.47963801	1008.24886878	1008.60633484	1008.71945701	1009.33031674	1008.98642534	1009.60180995	1009.76923077	1009.70135747	1010.01357466	1010.27149321	1010.31674208	1010.51131222	1011.05429864	1011.47511312	1011.63348416	1012.78280543	1013.91402715	1015.54298643	1015.59728507	1016.79638009	1016.76470588	1016.36651584	1016.06334842	1016.54298643	1014.95927602	1014.95927602	1016.6199095	1017.6199095	1017.59276018	1017.98642534	1017.84615385	1016.34841629	1016.4479638	1016.42986425	1016.77828054	1017.22624434	1017.52941176	1017.36199095	1016.56108597	1015.80090498	1014.52941176	1013.69230769	1014.3800905	1014.90497738	1015.76470588	1016.07692308	1016.26696833	1015.27149321	1014.73303167	1016.32126697	1017.48868778	1018.43891403	1019.13122172	1019.64705882	1019.03167421	1018.14479638	1016.96832579	1015.19457014	1014.71040724	1014.04524887	1014.4479638	1013.8959276	1013.84162896	1014.15837104	1013.69230769	1013.56561086	1013.66515837	1013.33484163	1013.6199095	1013.46606335	1013.21266968	1013.07692308	1013.83257919	1013.67873303	1013.7239819	1013.86425339	1014.16289593	1014.22624434	1014.24434389	1014.35746606	1014.47511312	1013.01357466	1012.95022624	1012.76923077	1013.01357466	1013.22171946	1013.41628959	1013.61085973	1013.83710407	1013.35746606	1014.17647059	1014.11312217	1014.15384615	1014.04524887	1013.72850679	1013.34841629	1014.61085973	1015.26244344	1015.2760181	1016.68778281	1017.14479638	1015.7239819	1015.48868778	1015.93665158	1014.02262443	1014.41176471	1014.58823529	1014.11312217	1014.21266968	1013.98190045	1014.07239819	1013.66968326	1013.81447964	1016.36651584	1016.66515837	1017.75113122	1017.39366516	1014.95927602	1015.1719457	1014.68325792	1014.90497738	1015.74208145	1015.8280543	1015.68778281	1018.67873303	1018.93665158	1019.14932127	1019.25791855	
1017.78733032	1016.28054299	1015.85972851	1015.04977376	1016.52036199	1015.97737557	1015.57918552	1015.71493213	1014.63348416	1015.05429864	1015.35294118	1018.05882353	1024.23529412	1027.19909502	1028.08144796	1025.70135747	1020.21266968	1015.23529412	1014.14932127	1014.42986425	1015.57918552	1015.13574661	1015.0	1014.98642534	1012.41628959	1012.01357466	1011.96832579	1011.40723982	1011.760181	1011.66515837	1013.54298643	1013.71945701	1013.12669683	1013.0678733	1012.37556561	1012.21266968	1012.21719457	1011.98642534	1011.75113122	1010.96832579	1009.77828054	1011.04524887	1010.03167421	1010.00452489	1010.19909502	1010.87782805	1010.39819005	1010.06334842	1010.38914027	1009.63348416	1009.37556561	1009.0361991	1008.39819005	1008.11312217	1007.95022624	1007.60633484	1007.58823529	1008.04072398	1007.69683258	1007.74660633	1007.80090498	1007.71040724	1007.83257919	1007.88235294	1007.97285068	1007.67873303	1007.88235294	1007.53393665	1007.05429864	1006.95022624	1007.47963801	1007.46606335	1008.22171946	1008.32126697	1008.57466063	1009.18552036	1008.96832579	1009.6561086	1009.88687783	1009.77828054	1009.79638009	1009.73755656	1009.78280543	1009.95022624	1010.73303167	1011.69683258	1011.97737557	1012.9638009	1014.27149321	1014.87782805	1014.87782805	1014.94117647	1014.95927602	1014.76470588	1015.02714932	1015.43438914	1015.41628959	1015.52488688	1016.57918552	1017.80090498	1017.95022624	1018.42986425	1018.03167421	1016.760181	1016.6199095	1016.79638009	1016.75113122	1017.19909502	1017.53846154	1017.39819005	1016.54751131	1015.75113122	1014.41628959	1013.85067873	1013.72850679	1014.07239819	1014.86877828	1015.12217195	1015.37556561	1015.22624434	1014.50226244	1016.09049774	1017.33484163	1019.16742081	1019.76470588	1020.47058824	1020.24434389	1018.21719457	1017.28054299	1015.63800905	1015.33484163	1014.49773756	1014.8959276	1014.27149321	1014.239819	1014.50226244	1014.06334842	1014.47058824	1014.19909502	1013.88687783	1013.97737557	1013.47963801	1013.37104072	1013.19004525	1014.0	1014.04524887	1013.69683258	1013.78733032	1014.00904977	1013.98190045	1014.07692308	1014.26696833	1014.34841629	1012.81900452	1013.05882353	1012.9638009	1013.05882353	1013.37556561	1013.29411765	1014.14027149	1014.07692308	1013.76923077	1014.17647059	1014.18552036	1013.71040724	1013.39366516	1013.10859729	1013.02262443	1014.35746606	1014.84162896	1014.98642534	1016.53846154	1016.6561086	1015.37556561	1015.57013575	1015.98190045	1014.70135747	1014.70588235	1014.71040724	1014.60180995	1014.67420814	1014.5158371	1014.31221719	1014.02262443	1013.90950226	1016.58371041	1016.80542986	1017.56108597	1017.28506787	1015.13574661	1015.1040724	1014.92760181	1014.78733032	1015.50678733	1015.91402715	1015.86425339	1019.14479638	1019.53393665	1019.39819005	1019.23529412	
1017.78733032	1016.28054299	1016.22624434	1015.30316742	1016.52036199	1015.97737557	1015.57918552	1015.71493213	1014.63348416	1015.45248869	1015.83710407	1018.71493213	1024.23529412	1027.19909502	1028.08144796	1026.95475113	1021.05882353	1015.8959276	1014.62895928	1014.42986425	1015.57918552	1015.13574661	1015.11764706	1015.0	1012.42533937	1012.02714932	1011.96832579	1011.40723982	1012.1040724	1012.04977376	1013.95475113	1013.95022624	1013.28054299	1013.0678733	1012.37556561	1012.32126697	1012.38914027	1012.47963801	1013.43891403	1012.60633484	1011.35746606	1011.88235294	1010.71945701	1010.69230769	1010.6199095	1011.18099548	1010.78733032	1010.5158371	1010.64705882	1010.06334842	1009.92307692	1009.36651584	1008.75113122	1008.42081448	1008.41176471	1007.90045249	1008.12217195	1008.46153846	1008.12669683	1008.24886878	1008.28959276	1008.2760181	1008.28054299	1008.14027149	1008.13574661	1007.88235294	1008.13574661	1007.81447964	1007.60633484	1007.55656109	1007.72850679	1007.74660633	1008.47058824	1008.60180995	1008.90950226	1009.50678733	1009.22171946	1010.00904977	1010.30316742	1010.14932127	1010.26696833	1010.49773756	1010.47963801	1010.90950226	1011.56108597	1012.09954751	1012.37104072	1013.19909502	1014.39366516	1014.85972851	1014.8959276	1015.08144796	1015.19909502	1014.98190045	1015.86877828	1016.31221719	1015.63348416	1015.77375566	1016.63800905	1017.41176471	1017.61538462	1018.04072398	1017.88235294	1017.0	1016.82352941	1017.0361991	1016.97737557	1017.20361991	1017.33031674	1017.26696833	1016.42533937	1016.02262443	1014.37556561	1013.99547511	1014.11312217	1014.33484163	1014.91855204	1015.16742081	1015.29411765	1015.28959276	1014.66968326	1015.69230769	1016.57013575	1018.07692308	1018.61538462	1018.78733032	1018.83257919	1017.29411765	1016.3800905	1015.62895928	1015.37104072	1014.6199095	1014.93665158	1014.47058824	1014.61085973	1014.62443439	1014.41176471	1014.74208145	1014.46153846	1014.09049774	1014.09954751	1013.90045249	1013.80995475	1013.64705882	1014.69683258	1014.80090498	1014.28959276	1014.28506787	1014.8280543	1014.51131222	1014.3800905	1014.41628959	1014.85520362	1013.27149321	1013.4479638	1013.80090498	1013.62895928	1013.76470588	1013.47963801	1014.33936652	1014.31674208	1014.37104072	1014.75565611	1014.69230769	1014.11312217	1013.94570136	1013.43438914	1013.45701357	1015.14027149	1015.51131222	1015.37556561	1016.84615385	1016.63348416	1015.71945701	1015.73755656	1015.52036199	1014.4479638	1013.87782805	1014.47511312	1014.46606335	1014.7239819	1015.10859729	1015.00452489	1014.92760181	1014.81447964	1017.1040724	1017.11312217	1017.75565611	1018.36651584	1016.07239819	1016.15837104	1016.15837104	1015.94570136	1016.41628959	1016.74660633	1017.17647059	1017.23529412	1017.87782805	1017.01809955	1016.7239819	
1017.78733032	1016.40271493	1016.22624434	1015.30316742	1016.52036199	1015.97737557	1015.99095023	1016.19909502	1015.18552036	1015.45248869	1015.83710407	1018.71493213	1025.26244344	1028.42081448	1029.48868778	1026.95475113	1021.05882353	1015.8959276	1015.1040724	1014.90497738	1015.8959276	1015.33936652	1015.11764706	1015.0	1012.66515837	1012.32126697	1012.19004525	1011.84615385	1012.1040724	1012.12217195	1014.1719457	1014.02714932	1013.38461538	1013.08144796	1012.42081448	1012.32126697	1012.66063348	1012.7918552	1013.84162896	1013.08144796	1011.97737557	1011.88235294	1010.88687783	1011.08597285	1010.94117647	1011.37556561	1010.98190045	1010.77828054	1010.64253394	1010.02262443	1010.04977376	1009.44343891	1008.95022624	1008.68778281	1008.49773756	1008.14932127	1008.39366516	1008.69683258	1008.40723982	1008.32579186	1008.81900452	1008.53846154	1008.62443439	1008.54298643	1008.44343891	1008.04977376	1008.51131222	1008.23076923	1007.8959276	1007.74660633	1007.79638009	1007.69230769	1008.61085973	1008.7239819	1008.84615385	1009.22624434	1009.05882353	1009.81900452	1010.33031674	1010.19909502	1010.31221719	1010.4841629	1010.47058824	1010.80995475	1011.58371041	1012.16289593	1012.5158371	1013.25791855	1014.28054299	1014.4841629	1014.54751131	1014.73755656	1015.49773756	1015.6199095	1016.02262443	1016.42081448	1015.74660633	1015.78733032	1016.38461538	1016.88235294	1017.41176471	1017.90497738	1017.26244344	1016.60180995	1016.49321267	1016.46606335	1016.36651584	1016.57918552	1016.71040724	1016.69230769	1015.85520362	1015.68325792	1014.22624434	1013.97285068	1013.98642534	1014.40271493	1014.98642534	1015.02714932	1015.00904977	1014.7918552	1013.78733032	1015.09049774	1017.95927602	1019.49321267	1020.00904977	1020.09502262	1020.26244344	1016.43891403	1023.64253394	1022.81900452	1022.72850679	1022.25791855	1022.48868778	1014.52036199	1015.52488688	1015.29864253	1015.38461538	1015.75565611	1014.8959276	1014.44343891	1014.34841629	1013.80995475	1013.72850679	1013.79638009	1015.14479638	1015.40271493	1015.08144796	1014.9638009	1015.01809955	1014.73303167	1014.58371041	1014.57013575	1015.01357466	1013.80995475	1014.11764706	1014.26244344	1013.90045249	1014.05882353	1013.86425339	1014.61538462	1014.30769231	1014.33936652	1014.81447964	1014.84615385	1014.3800905	1014.29411765	1013.73303167	1014.02262443	1015.49321267	1015.99547511	1016.13574661	1017.65158371	1016.9321267	1015.91855204	1016.02262443	1015.85972851	1015.07239819	1014.47963801	1015.16742081	1015.15837104	1015.28506787	1015.54298643	1015.36651584	1015.70135747	1015.3800905	1017.75113122	1018.18552036	1018.12669683	1018.76470588	1018.7239819	1016.19457014	1016.61538462	1016.49321267	1017.03167421	1017.57918552	1017.66515837	1017.42533937	1017.94117647	1017.36199095	1019.11312217	
1017.6199095	1016.40271493	1016.22624434	1015.30316742	1016.95475113	1016.48868778	1015.99095023	1016.19909502	1015.18552036	1015.45248869	1016.05429864	1019.28054299	1025.26244344	1028.42081448	1029.48868778	1027.95927602	1021.68778281	1016.36199095	1015.1040724	1014.90497738	1015.8959276	1015.62895928	1015.43438914	1015.35294118	1012.66515837	1012.32126697	1012.33936652	1012.0361991	1012.3438914	1012.46153846	1014.1719457	1014.43891403	1013.8280543	1013.44343891	1012.77375566	1012.64253394	1012.66063348	1012.94117647	1014.05429864	1013.11312217	1012.12669683	1012.05429864	1010.77375566	1011.02262443	1010.96832579	1011.35746606	1011.01357466	1010.85972851	1010.73303167	1010.1040724	1010.1040724	1009.3800905	1008.89140271	1008.80542986	1008.6199095	1008.31674208	1008.61085973	1008.8959276	1008.61538462	1008.52941176	1008.85067873	1008.53846154	1008.48868778	1008.44343891	1008.70135747	1008.39366516	1008.83257919	1008.53393665	1008.23076923	1008.04524887	1008.12217195	1007.92760181	1008.69683258	1009.1719457	1009.239819	1009.60180995	1009.23529412	1009.76923077	1010.2081448	1010.11764706	1010.29864253	1010.25339367	1010.36199095	1010.64253394	1011.31221719	1012.07239819	1012.62895928	1013.06334842	1014.1040724	1014.05882353	1014.12217195	1014.42533937	1014.83257919	1014.98642534	1015.55656109	1016.04072398	1015.74208145	1015.27149321	1015.62895928	1016.13574661	1016.83257919	1016.75565611	1016.7239819	1016.22624434	1016.15384615	1016.16289593	1016.14479638	1016.18099548	1016.61538462	1016.50678733	1015.5158371	1015.24434389	1013.92760181	1013.76923077	1013.80090498	1014.23076923	1014.19004525	1014.33936652	1014.22171946	1013.85067873	1013.94117647	1015.33484163	1018.07239819	1019.5520362	1020.18552036	1020.31674208	1020.39366516	1016.53393665	1023.6199095	1023.23076923	1023.23529412	1022.25791855	1022.14027149	1014.12217195	1014.88235294	1014.91855204	1015.02262443	1015.5158371	1014.7918552	1014.60633484	1014.71040724	1014.41176471	1014.49321267	1014.47058824	1015.76923077	1015.59728507	1015.2760181	1015.23076923	1015.40271493	1013.59276018	1013.69683258	1013.71945701	1014.22624434	1014.46153846	1014.85067873	1014.7239819	1014.47058824	1014.30316742	1014.25339367	1015.11312217	1014.81447964	1014.76923077	1014.97737557	1015.05429864	1014.760181	1014.94117647	1014.5158371	1014.73303167	1015.01809955	1015.33031674	1015.19457014	1015.9321267	1015.40271493	1015.55656109	1015.66515837	1016.12217195	1015.8280543	1014.70588235	1015.4479638	1015.33936652	1018.21719457	1019.21719457	1019.18099548	1019.61085973	1016.70135747	1018.70588235	1018.79638009	1016.22624434	1016.86425339	1017.02714932	1016.80995475	1017.29411765	1018.04977376	1022.39819005	1022.84162896	1022.81447964	1022.45701357	1022.52036199	1019.58371041	1019.47963801	
1017.6199095	1016.40271493	1016.22624434	1015.90045249	1016.95475113	1016.48868778	1015.99095023	1016.19909502	1015.41628959	1015.71945701	1016.05429864	1019.28054299	1025.26244344	1029.68325792	1030.6561086	1027.95927602	1021.68778281	1016.36199095	1015.42533937	1015.25791855	1016.27149321	1015.62895928	1015.43438914	1015.4841629	1012.80995475	1012.42986425	1012.33936652	1012.0361991	1015.88687783	1015.95927602	1017.78280543	1014.43891403	1013.8280543	1013.5520362	1012.87782805	1012.70588235	1012.70135747	1012.94117647	1013.62895928	1012.67873303	1012.18099548	1011.90950226	1010.77375566	1011.18552036	1011.13122172	1011.46153846	1011.08597285	1010.95022624	1010.61538462	1009.8959276	1009.95475113	1009.20361991	1008.87782805	1009.09954751	1008.92760181	1008.67873303	1008.95927602	1009.21266968	1008.83710407	1008.49773756	1008.90045249	1008.6561086	1008.5520362	1008.80090498	1008.80090498	1008.38461538	1008.76923077	1008.60633484	1008.05882353	1007.80542986	1008.01809955	1007.86877828	1008.58823529	1008.70588235	1008.95022624	1009.42533937	1009.10859729	1009.36651584	1009.85067873	1009.71040724	1009.71040724	1010.00452489	1010.09954751	1010.26244344	1010.87782805	1011.64705882	1012.04524887	1012.54751131	1013.58371041	1014.1040724	1014.19909502	1014.80090498	1015.61085973	1015.77375566	1015.84162896	1015.58823529	1015.47058824	1015.26696833	1015.79638009	1016.95927602	1017.81900452	1017.4841629	1017.47511312	1016.90950226	1016.3438914	1016.35294118	1016.14932127	1016.15837104	1016.760181	1016.760181	1015.92307692	1015.67873303	1014.27149321	1013.98190045	1014.01357466	1014.1719457	1014.0678733	1014.21266968	1014.23076923	1014.20361991	1014.21719457	1015.02714932	1015.04977376	1019.21719457	1020.14479638	1020.60180995	1020.57918552	1016.760181	1016.26244344	1023.65158371	1023.30316742	1022.5158371	1022.32126697	1014.239819	1015.02714932	1015.5520362	1015.75113122	1016.16742081	1015.44343891	1015.21719457	1015.13122172	1014.92307692	1014.61538462	1014.50678733	1015.98190045	1014.85972851	1014.31221719	1014.21266968	1014.0361991	1013.5158371	1013.31221719	1013.26696833	1013.90497738	1014.27149321	1014.62895928	1014.74660633	1014.52941176	1014.44343891	1014.49321267	1015.40723982	1015.42533937	1015.49773756	1015.53393665	1015.52488688	1015.2081448	1015.90045249	1015.25339367	1015.57013575	1015.76923077	1015.760181	1015.74208145	1016.47963801	1016.00452489	1016.53393665	1016.89140271	1016.3800905	1016.42986425	1015.58371041	1016.11764706	1015.9321267	1018.7239819	1019.45701357	1019.84615385	1020.2081448	1017.14932127	1017.14027149	1016.93665158	1016.35746606	1017.01357466	1017.49321267	1017.51131222	1018.19004525	1019.09502262	1023.62443439	1023.98642534	1023.53846154	1023.42081448	1023.0	1020.1719457	1020.05882353	
1017.6199095	1016.92307692	1016.78280543	1015.90045249	1016.95475113	1016.48868778	1015.12669683	1015.26244344	1015.41628959	1015.71945701	1016.29411765	1020.00904977	1026.36199095	1029.68325792	1030.6561086	1028.95475113	1022.23529412	1016.77828054	1015.42533937	1015.25791855	1016.50226244	1015.9638009	1015.72850679	1015.4841629	1013.18552036	1012.69230769	1015.91855204	1015.5520362	1015.88687783	1016.03167421	1017.9321267	1014.66515837	1014.08597285	1013.5520362	1012.88235294	1012.25791855	1012.19004525	1012.5158371	1013.66515837	1012.88687783	1012.36651584	1012.10859729	1011.0361991	1011.17647059	1011.13122172	1011.42986425	1011.1040724	1010.95022624	1010.68778281	1010.05882353	1010.04524887	1009.30769231	1008.88235294	1008.92760181	1008.82352941	1008.80090498	1008.97737557	1009.06334842	1008.77828054	1008.52941176	1009.09954751	1008.92307692	1008.7918552	1008.6561086	1008.64253394	1008.17647059	1008.53393665	1008.32579186	1008.09502262	1007.80090498	1007.81900452	1007.44343891	1008.18552036	1008.67873303	1008.95927602	1009.48868778	1009.49773756	1009.83257919	1010.18099548	1009.92760181	1009.75565611	1009.86877828	1010.04072398	1010.49773756	1010.95475113	1011.53846154	1011.80542986	1012.24886878	1013.40271493	1014.16289593	1014.43891403	1015.31221719	1016.02262443	1015.68325792	1015.8280543	1015.66968326	1015.58823529	1015.49321267	1016.19004525	1017.30769231	1018.54298643	1018.17647059	1017.90497738	1016.98190045	1016.33936652	1016.47058824	1016.04072398	1016.31674208	1017.2760181	1017.15837104	1016.42081448	1015.89140271	1014.42986425	1014.15837104	1014.05882353	1014.31221719	1014.38914027	1014.39819005	1014.41628959	1014.239819	1014.11764706	1014.90045249	1015.01809955	1020.0678733	1020.96832579	1021.18552036	1021.25339367	1016.97737557	1016.56561086	1023.74660633	1023.3800905	1022.72850679	1022.53393665	1014.50678733	1015.41628959	1016.19457014	1016.52036199	1017.00904977	1016.29864253	1015.23529412	1015.2081448	1015.16289593	1014.60180995	1016.58823529	1017.0	1016.68778281	1016.52488688	1014.86425339	1014.33936652	1014.24434389	1014.12217195	1013.91855204	1014.92307692	1014.96832579	1015.20361991	1015.18552036	1015.00904977	1014.99547511	1015.29411765	1015.47511312	1015.3438914	1015.42533937	1015.81447964	1015.68325792	1016.12669683	1016.30316742	1015.6199095	1016.03167421	1043.17647059	1043.02262443	1042.80542986	1043.0	1043.1040724	1016.52036199	1016.7239819	1016.53846154	1016.63800905	1016.01809955	1016.95022624	1016.58823529	1019.47058824	1020.0	1020.24434389	1020.42533937	1017.57013575	1017.69230769	1017.85067873	1017.58823529	1017.61085973	1017.77375566	1017.38914027	1018.04977376	1019.17647059	1023.97285068	1024.41628959	1024.21719457	1024.45248869	1023.95927602	1021.2081448	1021.1719457	
1017.73303167	1016.92307692	1016.78280543	1015.90045249	1015.97285068	1015.49321267	1015.12669683	1015.26244344	1015.41628959	1015.90950226	1016.29411765	1020.00904977	1026.36199095	1030.83257919	1031.81900452	1028.95475113	1022.23529412	1017.02262443	1015.64253394	1015.54298643	1016.50226244	1015.9638009	1016.01357466	1015.86877828	1013.18552036	1012.69230769	1017.25791855	1016.84615385	1015.80090498	1016.03167421	1018.09049774	1014.77828054	1014.32126697	1013.60180995	1012.88235294	1012.12217195	1012.16289593	1012.46153846	1013.66515837	1012.82352941	1012.47963801	1012.18552036	1010.99547511	1011.31674208	1011.30769231	1011.50678733	1011.19004525	1011.08144796	1010.4479638	1009.89140271	1009.59276018	1009.00904977	1008.59728507	1008.6199095	1008.57013575	1008.50226244	1008.67873303	1009.01809955	1008.8280543	1008.6561086	1009.25791855	1009.04072398	1008.84162896	1008.80542986	1008.74660633	1008.19004525	1008.60180995	1008.61085973	1008.3438914	1008.08144796	1008.04524887	1007.52941176	1008.09502262	1008.61085973	1008.75565611	1009.55656109	1009.69230769	1009.90045249	1010.01357466	1009.77828054	1009.46606335	1009.82352941	1010.06334842	1010.58823529	1010.74208145	1011.71040724	1011.85520362	1012.34841629	1013.83257919	1014.62895928	1014.75565611	1016.59276018	1017.36199095	1016.50678733	1016.78733032	1015.47963801	1015.8959276	1015.98642534	1016.8959276	1018.14932127	1019.00904977	1018.62895928	1018.40723982	1017.52941176	1016.7918552	1016.95475113	1016.74660633	1017.18099548	1017.84162896	1017.79638009	1017.00904977	1016.30769231	1014.67873303	1014.14479638	1014.18099548	1014.39366516	1014.52488688	1014.58823529	1016.17647059	1016.06334842	1014.96832579	1015.51131222	1015.68778281	1019.46153846	1020.25791855	1020.41176471	1020.43891403	1017.79638009	1016.90497738	1023.91402715	1023.52488688	1022.74660633	1024.45701357	1016.60633484	1017.39819005	1018.37104072	1018.69230769	1016.95475113	1017.36199095	1015.56108597	1015.58371041	1015.88687783	1015.62895928	1017.26696833	1017.04524887	1017.01809955	1017.04524887	1014.90950226	1014.28506787	1014.59276018	1015.09954751	1015.29864253	1015.60180995	1015.54751131	1015.61538462	1015.22171946	1015.15837104	1014.77828054	1015.04524887	1015.60633484	1015.53846154	1015.5158371	1016.16742081	1016.64705882	1017.00452489	1016.96832579	1016.17647059	1016.60633484	1043.54298643	1043.15384615	1043.09049774	1043.32579186	1043.28054299	1016.70135747	1016.80542986	1017.69230769	1017.80090498	1017.28054299	1017.78280543	1016.98190045	1019.98190045	1020.59276018	1020.86877828	1020.88235294	1020.92307692	1018.03167421	1017.84162896	1017.77375566	1017.73755656	1018.03167421	1018.11312217	1018.46153846	1019.88235294	1024.34841629	1024.86877828	1025.15837104	1025.58823529	1024.9321267	1020.25339367	1020.62443439	
1017.73303167	1016.92307692	1016.78280543	1016.239819	1015.97285068	1015.49321267	1015.12669683	1015.53393665	1015.62443439	1015.90950226	1016.29411765	1021.46606335	1027.2760181	1030.83257919	1031.81900452	1029.31221719	1022.47058824	1017.02262443	1015.64253394	1016.13574661	1016.96832579	1016.59276018	1016.01357466	1016.0361991	1014.69683258	1014.18552036	1017.25791855	1016.74208145	1015.77828054	1016.29411765	1018.09049774	1014.98190045	1014.3438914	1013.57466063	1012.78280543	1012.2760181	1012.15384615	1012.28506787	1013.53846154	1012.87330317	1012.69230769	1012.39819005	1011.10859729	1011.1040724	1011.19457014	1011.29864253	1011.00904977	1010.85972851	1010.12217195	1009.61085973	1009.39819005	1008.79638009	1008.60180995	1008.64253394	1008.58823529	1008.46153846	1008.8959276	1009.23076923	1008.90497738	1008.52488688	1009.18099548	1008.97737557	1008.760181	1008.70135747	1008.760181	1008.23076923	1008.68325792	1008.6199095	1008.37556561	1008.05882353	1008.06334842	1007.52488688	1008.05429864	1008.61085973	1008.88235294	1009.6561086	1009.71945701	1009.61085973	1009.97737557	1009.760181	1009.40271493	1009.78733032	1010.19004525	1010.77375566	1010.97737557	1011.7918552	1012.19909502	1012.40271493	1013.9321267	1014.84162896	1014.97285068	1016.78733032	1017.14479638	1016.68325792	1016.92307692	1015.66968326	1015.99547511	1016.06334842	1017.01809955	1018.87330317	1019.59276018	1019.39366516	1019.03167421	1018.25791855	1016.85067873	1017.13122172	1017.04977376	1017.66515837	1018.32126697	1018.13122172	1017.31674208	1016.52036199	1016.1040724	1015.3438914	1015.28506787	1015.29864253	1016.88235294	1016.05882353	1016.51131222	1016.4841629	1015.44343891	1015.84162896	1016.16289593	1019.89140271	1020.71040724	1020.89140271	1021.47511312	1018.85972851	1017.46606335	1024.39366516	1023.63800905	1015.63800905	1015.65158371	1017.12669683	1017.85067873	1017.76923077	1017.86425339	1015.9638009	1016.28506787	1015.40723982	1015.52036199	1015.5520362	1015.35746606	1016.73303167	1016.64705882	1016.61538462	1016.760181	1014.7239819	1014.26244344	1020.76470588	1022.00904977	1022.1719457	1022.85520362	1016.4841629	1015.94570136	1015.19004525	1015.70135747	1015.66968326	1016.12217195	1016.52036199	1016.42533937	1016.52036199	1017.0678733	1017.18552036	1017.40271493	1017.41628959	1017.2760181	1017.14479638	1044.16742081	1043.69683258	1043.49773756	1043.79638009	1043.80542986	1016.95475113	1017.38914027	1018.23076923	1018.22171946	1018.04524887	1018.31221719	1017.47963801	1020.47058824	1018.47963801	1018.71493213	1018.49321267	1018.760181	1018.90497738	1019.21719457	1019.25339367	1018.98190045	1019.68778281	1020.65158371	1020.93665158	1021.60633484	1021.94570136	1022.59728507	1021.4479638	1021.81900452	1022.35746606	1021.760181	1021.58823529	
1017.73303167	1016.92307692	1017.03167421	1016.239819	1015.97285068	1015.49321267	1015.45248869	1015.53393665	1015.62443439	1016.93665158	1017.22171946	1021.46606335	1027.2760181	1032.12669683	1032.33936652	1029.31221719	1022.47058824	1017.33484163	1016.18099548	1016.13574661	1016.96832579	1016.64705882	1016.09502262	1016.0361991	1014.69683258	1013.91855204	1016.99547511	1016.74208145	1016.37104072	1016.94570136	1018.60180995	1014.98190045	1014.51131222	1013.91402715	1013.18552036	1012.2760181	1011.85520362	1012.12669683	1013.40271493	1012.87330317	1012.27149321	1012.12669683	1011.97285068	1011.1040724	1011.04524887	1010.95927602	1010.56108597	1010.51131222	1010.14932127	1009.58371041	1009.33936652	1008.81447964	1008.6199095	1008.80542986	1008.71493213	1008.68325792	1008.90950226	1009.19457014	1008.95022624	1008.32579186	1009.15837104	1008.93665158	1008.68778281	1008.47511312	1008.51131222	1008.0678733	1008.46153846	1008.7918552	1008.46153846	1008.18099548	1008.02262443	1007.6561086	1008.08144796	1008.49321267	1008.79638009	1009.70135747	1010.04524887	1009.89140271	1010.13574661	1009.71945701	1009.37556561	1009.80090498	1010.34841629	1010.66968326	1010.94570136	1011.90497738	1012.32126697	1012.65158371	1013.97737557	1015.10859729	1015.41176471	1017.34841629	1017.68778281	1016.91402715	1017.1040724	1015.75113122	1015.97737557	1016.28959276	1017.39366516	1019.33484163	1019.87330317	1019.39819005	1019.0678733	1018.24434389	1016.7918552	1017.15384615	1018.42081448	1018.88235294	1019.63348416	1019.54298643	1017.57466063	1016.85972851	1016.78280543	1015.69230769	1015.59728507	1015.58371041	1017.09049774	1016.14479638	1016.98190045	1016.84615385	1016.9321267	1016.22624434	1016.98190045	1018.35746606	1019.24434389	1019.75113122	1019.9638009	1019.65158371	1017.85067873	1017.19004525	1016.22171946	1015.85972851	1015.69683258	1017.28506787	1018.14027149	1018.57918552	1018.74208145	1016.69683258	1016.22171946	1015.44343891	1015.38914027	1015.14932127	1014.86425339	1016.70135747	1017.05429864	1017.30769231	1017.80995475	1015.42081448	1015.12669683	1021.90950226	1022.81900452	1022.77828054	1023.21719457	1023.7918552	1016.59276018	1016.19909502	1016.10859729	1016.04524887	1016.32126697	1016.07692308	1016.36199095	1016.8280543	1018.15384615	1018.29411765	1018.37556561	1018.45248869	1018.33484163	1017.60180995	1044.81447964	1045.01357466	1045.00904977	1044.85972851	1045.63800905	1018.95475113	1018.49321267	1019.70588235	1018.52036199	1018.71945701	1019.00452489	1017.7918552	1017.96832579	1018.73755656	1019.0678733	1019.05429864	1019.2760181	1019.6199095	1020.05882353	1020.29411765	1020.57918552	1020.63800905	1021.66515837	1021.77828054	1021.9321267	1022.47058824	1023.13122172	1022.0	1022.78733032	1022.85520362	1022.37104072	1021.9638009	
